,player_name,player_kills,player_dbno,player_assists,player_dmg,player_dist_ride,player_dist_walk,player_survive_time
2290,TellMetoliGhtupb,0 ,0 ,0 ,49 ,0 ,839 ,383 
2291,Temination,0 ,0 ,1 ,1 ,2441 ,1085 ,978 
2292,Tender-cherry,1 ,0 ,0 ,171 ,534 ,1649 ,1379 
2293,Th1rdBlood,0 ,1 ,0 ,90 ,0 ,656 ,413 
2294,Th3G0dd3ssDYT,0 ,0 ,0 ,61 ,2936 ,1054 ,811 
2295,The1010,0 ,0 ,0 ,0 ,0 ,305 ,262 
2296,The1kid,2 ,1 ,0 ,248 ,2780 ,2118 ,1820 
2297,TheBestLadyman,0 ,0 ,0 ,39 ,0 ,307 ,279 
2298,TheBlackKnight50,1 ,1 ,1 ,138 ,2122 ,1338 ,805 
2299,TheCakeIsALie-12,0 ,0 ,1 ,90 ,0 ,167 ,248 
2300,TheDark40,0 ,0 ,0 ,22 ,0 ,56 ,162 
2301,TheRipper11,1 ,0 ,0 ,98 ,610 ,1531 ,702 
2302,TheStrong-Mdd,5 ,2 ,0 ,552 ,4078 ,1455 ,1264 
2303,TheWinRises,0 ,0 ,0 ,49 ,2454 ,4283 ,1675 
2304,The_BigL_Am,6 ,0 ,1 ,732 ,5591 ,1257 ,1762 
2305,The_Real_Evyen,0 ,0 ,0 ,0 ,0 ,249 ,248 
2306,The_Wizard94,3 ,0 ,7 ,461 ,5388 ,2800 ,1749 
2307,Theazreals,0 ,0 ,0 ,59 ,993 ,1924 ,988 
2308,TheeOperator,2 ,1 ,0 ,228 ,0 ,1041 ,861 
2309,Thek1sch,2 ,0 ,0 ,199 ,4454 ,580 ,675 
2310,Thrillsa,0 ,0 ,0 ,33 ,2539 ,4144 ,1483 
2311,Ti-Mow,3 ,2 ,1 ,315 ,0 ,571 ,371 
2312,TiDz333,4 ,2 ,0 ,345 ,0 ,190 ,223 
2313,TianDaoq,0 ,0 ,0 ,0 ,0 ,76 ,191 
2314,TianLongba8,5 ,3 ,3 ,746 ,553 ,3211 ,1912 
2315,TianMei233,0 ,0 ,0 ,0 ,709 ,169 ,306 
2316,TianNuo1,2 ,3 ,2 ,300 ,894 ,205 ,462 
2317,TianYu666_,0 ,1 ,0 ,145 ,0 ,149 ,163 
2318,Tianxiawudi86,0 ,0 ,0 ,45 ,5388 ,3725 ,1704 
2319,Tibet-Menzerna,2 ,0 ,0 ,175 ,2 ,3024 ,1266 
2320,TicHJC,1 ,0 ,0 ,168 ,0 ,1963 ,1354 
2321,TieXiaoQian,0 ,0 ,0 ,0 ,0 ,258 ,182 
2322,Tienskii,1 ,1 ,0 ,128 ,1993 ,4222 ,1647 
2323,Timejiesen,0 ,0 ,0 ,31 ,1172 ,1472 ,916 
2324,TiniShop021,0 ,0 ,0 ,0 ,0 ,266 ,167 
2325,TiveTed,0 ,1 ,0 ,125 ,0 ,45 ,85 
2326,TizzyTT0,0 ,0 ,0 ,57 ,0 ,87 ,132 
2327,Tizzyxx,3 ,2 ,1 ,245 ,1740 ,1818 ,991 
2328,Tkc_b2,1 ,0 ,1 ,212 ,4493 ,2739 ,1478 
2329,Tndy_bin,1 ,0 ,0 ,94 ,0 ,1169 ,1432 
2330,TobeNOY,2 ,0 ,0 ,200 ,0 ,1710 ,882 
2331,TokyomuJ,0 ,0 ,0 ,16 ,6392 ,1813 ,1186 
2332,Tom0cat,0 ,0 ,0 ,0 ,0 ,63 ,128 
2333,TomJerry210,1 ,1 ,0 ,128 ,0 ,143 ,158 
2334,Tomkiop,0 ,0 ,0 ,0 ,0 ,289 ,147 
2335,TongYu154,4 ,0 ,0 ,450 ,1310 ,2674 ,1921 
2336,Tonyroni,1 ,0 ,0 ,77 ,0 ,691 ,343 
2337,Tooth-29,1 ,1 ,1 ,63 ,4707 ,2021 ,1595 
2338,Totalknockdown,0 ,0 ,0 ,90 ,80 ,4065 ,389 
2339,Touma98A,10 ,8 ,0 ,1171 ,2114 ,3485 ,1756 
2340,Toyz_HD,0 ,0 ,0 ,30 ,0 ,561 ,309 
2341,Tqs121,1 ,1 ,0 ,160 ,0 ,43 ,175 
2342,Traumasa,0 ,0 ,0 ,0 ,0 ,0 ,177 
2343,Trollop_Fei,0 ,0 ,0 ,58 ,0 ,286 ,278 
2344,TrollyStark,0 ,0 ,0 ,70 ,301 ,3302 ,1548 
2345,Troubadour_,1 ,0 ,0 ,82 ,1281 ,2766 ,1659 
2346,Trump88,4 ,2 ,0 ,374 ,4060 ,2404 ,1689 
2347,TrungTin1908,2 ,0 ,0 ,138 ,0 ,43 ,147 
2348,Tshige,0 ,0 ,0 ,0 ,0 ,397 ,312 
2349,TuT_z,6 ,4 ,1 ,649 ,0 ,4238 ,1820 
2350,Tu_zi_D,4 ,2 ,3 ,537 ,2552 ,3700 ,1644 
2351,TuanLuu,0 ,0 ,0 ,57 ,0 ,333 ,375 
2352,TutuShen,0 ,0 ,0 ,0 ,3312 ,2425 ,671 
2353,Tw510322,0 ,0 ,0 ,0 ,2858 ,768 ,1397 
2354,TwistFate_,8 ,5 ,2 ,606 ,2810 ,2900 ,1702 
2355,TwitchTV_XX,13 ,10 ,1 ,1411 ,2193 ,2709 ,1807 
2356,Two-t,0 ,0 ,0 ,6 ,0 ,1781 ,777 
2357,TxLingxi,0 ,0 ,0 ,51 ,5847 ,1232 ,930 
2358,Ty_ChinaNo1,1 ,0 ,0 ,134 ,1230 ,2876 ,1751 
2359,Tyaast,0 ,0 ,0 ,22 ,0 ,984 ,448 
2360,Tyrant600,0 ,0 ,0 ,38 ,0 ,15 ,90 
2361,TyroneGG,3 ,1 ,0 ,238 ,9567 ,1518 ,1396 
2362,Tyy-Tsy520,0 ,0 ,0 ,0 ,0 ,251 ,380 
2363,UCseedKirito,1 ,0 ,0 ,214 ,3475 ,1827 ,1342 
2364,UDuDu,1 ,0 ,0 ,135 ,0 ,649 ,554 
2365,URC-SiNan,0 ,0 ,0 ,46 ,0 ,189 ,290 
2366,USSSA,2 ,2 ,2 ,437 ,2478 ,1689 ,1274 
2367,UUK__thanghao,0 ,0 ,0 ,0 ,0 ,605 ,381 
2368,UUmei1111,1 ,0 ,1 ,235 ,5095 ,1102 ,953 
2369,U_Xeon_U,0 ,0 ,1 ,0 ,0 ,339 ,312 
2370,UareMySunsh1n3,0 ,0 ,0 ,69 ,0 ,220 ,289 
2371,UeYHR,0 ,0 ,0 ,0 ,1 ,427 ,181 
2372,Uesugierii1,2 ,2 ,0 ,200 ,2009 ,104 ,282 
2373,UlquiorraNO4,2 ,0 ,2 ,266 ,0 ,3934 ,1328 
2374,Ulrikx,0 ,0 ,0 ,0 ,0 ,224 ,279 
2375,Ultraman-jiede,0 ,1 ,0 ,110 ,4357 ,2797 ,1675 
2376,Unblockedjam,1 ,0 ,0 ,100 ,0 ,49 ,117 
2377,Unicorn123321,2 ,3 ,0 ,182 ,0 ,850 ,578 
2378,Unite_Nguyen,0 ,0 ,0 ,26 ,0 ,154 ,164 
2379,UnkD1piii,0 ,0 ,0 ,17 ,0 ,192 ,262 
2380,Unteic,0 ,0 ,0 ,97 ,2295 ,1722 ,985 
2381,UrobuchiGen,0 ,2 ,1 ,194 ,2286 ,1501 ,869 
2382,UsamaDollar,2 ,0 ,0 ,192 ,0 ,69 ,156 
2383,Uutopia,1 ,1 ,0 ,141 ,0 ,90 ,182 
2384,Uzi_7777777,2 ,0 ,0 ,174 ,4450 ,1991 ,1375 
2385,V587shuaiya,2 ,0 ,0 ,149 ,780 ,1946 ,1088 
2386,VINCENT310,0 ,1 ,0 ,48 ,4406 ,849 ,700 
2387,VN-Sneaky,1 ,1 ,0 ,100 ,0 ,914 ,631 
2388,VR0932FreeMan,0 ,0 ,0 ,0 ,0 ,367 ,347 
2389,VVVVVVWW,1 ,1 ,0 ,118 ,0 ,2566 ,846 
2390,Valentssi,1 ,0 ,0 ,100 ,353 ,1697 ,783 
2391,Valkrishan,1 ,1 ,0 ,84 ,2976 ,2822 ,1384 
2392,VanDarkDeepF,1 ,1 ,0 ,100 ,0 ,414 ,428 
2393,VanDarkerholme,0 ,0 ,0 ,88 ,0 ,3313 ,1637 
2394,VanlHloang,0 ,0 ,0 ,49 ,0 ,53 ,102 
2395,Vash7heStamped3,1 ,1 ,0 ,10 ,3416 ,2916 ,1536 
2396,VceRing,0 ,0 ,0 ,0 ,0 ,589 ,456 
2397,Vega_lovely,3 ,1 ,0 ,293 ,0 ,789 ,633 
2398,Venson666,2 ,1 ,0 ,253 ,1088 ,3286 ,1744 
2399,Vergil_Wk,0 ,0 ,0 ,0 ,0 ,3538 ,1500 
2400,VesxrID,0 ,0 ,0 ,372 ,3156 ,3309 ,1879 
2401,Victorv1,2 ,2 ,2 ,533 ,2171 ,2751 ,1594 
2402,Victory-Rian,0 ,0 ,1 ,61 ,0 ,1830 ,1025 
2403,VictoryWoo,0 ,0 ,0 ,8 ,0 ,251 ,245 
2404,VietNammese,0 ,0 ,0 ,45 ,0 ,370 ,198 
2405,Virtuous-fa,2 ,0 ,0 ,351 ,1316 ,1439 ,1074 
2406,VitaminKGG,1 ,0 ,0 ,137 ,1473 ,1219 ,1587 
2407,Vivian777,0 ,0 ,0 ,63 ,7539 ,2153 ,1787 
2408,Vivianbiu,0 ,0 ,0 ,0 ,0 ,364 ,188 
2409,VkZombie,0 ,0 ,0 ,0 ,0 ,101 ,196 
2410,Vn-MrUzi,0 ,0 ,0 ,0 ,0 ,278 ,147 
2411,Vnxxx,1 ,1 ,0 ,101 ,0 ,976 ,716 
2412,Vvgodsss,0 ,0 ,0 ,66 ,0 ,343 ,248 
2413,Vxi_Vxi,3 ,2 ,0 ,295 ,1005 ,1631 ,1589 
2414,WANGDATENG1,0 ,0 ,0 ,99 ,0 ,31 ,117 
2415,WANGJUNLONG777,1 ,1 ,0 ,81 ,3881 ,1808 ,1107 
2416,WANGYOUQING20,1 ,1 ,0 ,59 ,0 ,536 ,509 
2417,WANGZHENGAIAI,2 ,0 ,0 ,248 ,0 ,1578 ,748 
2418,WANGchaoyangyang,0 ,0 ,0 ,0 ,0 ,0 ,172 
2419,WANSunEN,7 ,6 ,0 ,768 ,0 ,1983 ,1820 
2420,WCYLN,1 ,0 ,0 ,122 ,5405 ,1949 ,1341 
2421,WDFQUM,0 ,0 ,0 ,57 ,0 ,0 ,97 
2422,WEI123WEI123,0 ,0 ,0 ,47 ,0 ,26 ,128 
2423,WEIAILONG,0 ,0 ,0 ,173 ,7285 ,1417 ,1621 
2424,WEIPEERLESS,3 ,1 ,1 ,382 ,202 ,1362 ,626 
2425,WEITONG123,0 ,0 ,0 ,90 ,0 ,314 ,257 
2426,WEIYANYIER,0 ,0 ,0 ,0 ,0 ,3605 ,1346 
2427,WENCHAOMIN,0 ,0 ,1 ,87 ,0 ,188 ,185 
2428,WENROUHUAIDAN,0 ,0 ,0 ,17 ,0 ,90 ,137 
2429,WENTIANHAN,2 ,2 ,0 ,200 ,0 ,74 ,130 
2430,WEWCOM,0 ,0 ,0 ,28 ,0 ,246 ,256 
2431,WG903852511,3 ,2 ,0 ,229 ,0 ,416 ,433 
2432,WG_QQ_414383153,3 ,2 ,0 ,373 ,1175 ,3627 ,1494 
2433,WHLDc,0 ,0 ,0 ,46 ,1266 ,1515 ,695 
2434,WIFI-ROOKIE,1 ,1 ,0 ,100 ,0 ,633 ,471 
2435,WJHCMJ,0 ,0 ,0 ,0 ,0 ,708 ,343 
2436,WJHQJ,1 ,1 ,0 ,100 ,0 ,138 ,175 
2437,WJRRRRRR,0 ,0 ,0 ,0 ,0 ,46 ,94 
2438,WJSS520,0 ,0 ,1 ,83 ,1238 ,1642 ,1641 
2439,WLXJ,1 ,1 ,1 ,64 ,7455 ,1990 ,1762 
2440,WNW1981,1 ,0 ,1 ,113 ,5487 ,1161 ,926 
2441,WO-zaiCW,2 ,1 ,1 ,164 ,0 ,339 ,379 
2442,WOSHIFUCK,0 ,0 ,0 ,22 ,0 ,130 ,145 
2443,WOYAOCAOKAILI,8 ,0 ,0 ,882 ,318 ,3223 ,1542 
2444,WPwp007,0 ,0 ,0 ,0 ,0 ,179 ,306 
2445,WQNMLGB-001,0 ,0 ,0 ,29 ,7727 ,2065 ,1787 
2446,WQSsscop,1 ,0 ,0 ,133 ,3724 ,1667 ,1250 
2447,WRNTK,0 ,0 ,0 ,16 ,5694 ,1426 ,1337 
2448,WSEDFSDFSD,0 ,0 ,0 ,65 ,7237 ,2853 ,1707 
2449,WSKIADAGE,5 ,2 ,0 ,300 ,0 ,414 ,408 
2450,WSND-C,1 ,1 ,0 ,95 ,0 ,1890 ,956 
2451,WSZGNR,0 ,0 ,2 ,16 ,6144 ,1501 ,1325 
2452,WWLYDJ,0 ,0 ,0 ,0 ,1274 ,1892 ,1351 
2453,WWWWWWWWWWXVGBDC,0 ,0 ,0 ,0 ,0 ,79 ,148 
2454,WX0706,0 ,0 ,1 ,71 ,484 ,140 ,185 
2455,WXN00,0 ,0 ,0 ,0 ,0 ,31 ,89 
2456,WXNZN,0 ,0 ,0 ,108 ,684 ,1233 ,749 
2457,WYBXXX,1 ,1 ,1 ,100 ,640 ,2084 ,1085 
2458,WYD7788789,0 ,0 ,0 ,48 ,3180 ,2011 ,1692 
2459,WYGGWHY,1 ,1 ,0 ,191 ,4117 ,1474 ,1142 
2460,WYJB18,0 ,1 ,0 ,119 ,0 ,1855 ,727 
2461,WZJjialong,3 ,2 ,0 ,279 ,3807 ,1849 ,1858 
2462,WZdeqiutian,1 ,0 ,0 ,100 ,0 ,882 ,442 
2463,Wahtyouname,1 ,0 ,1 ,212 ,1852 ,2607 ,1201 
2464,WaiDaMim1,0 ,0 ,0 ,0 ,0 ,233 ,295 
2465,WanZiCheng666,0 ,0 ,0 ,0 ,0 ,156 ,176 
2466,Wang00000,0 ,0 ,0 ,0 ,2523 ,487 ,612 
2467,WangHaibo1234,0 ,0 ,0 ,59 ,525 ,2501 ,1195 
2468,WangJ04,0 ,0 ,0 ,49 ,7651 ,2554 ,1539 
2469,WangMaiCai,0 ,0 ,0 ,0 ,0 ,512 ,257 
2470,Wang_zhuren,0 ,1 ,0 ,100 ,3852 ,2867 ,1702 
2471,Wangansen,4 ,0 ,0 ,513 ,0 ,2739 ,1216 
2472,Wangyongyi,3 ,2 ,0 ,300 ,0 ,71 ,111 
2473,Wanyingbo,0 ,0 ,0 ,0 ,0 ,30 ,119 
2474,Warp_rider,0 ,0 ,0 ,18 ,291 ,179 ,241 
2475,Warstang76,0 ,0 ,0 ,0 ,0 ,217 ,220 
2476,Wawasaileila,0 ,0 ,0 ,65 ,0 ,120 ,165 
2477,Wayne2617,1 ,0 ,0 ,130 ,0 ,137 ,186 
2478,WeChatGG,1 ,1 ,0 ,168 ,0 ,47 ,151 
2479,We_Ba,1 ,1 ,1 ,74 ,0 ,581 ,562 
2480,WecGIN,3 ,3 ,0 ,437 ,0 ,337 ,600 
2481,WeiAnwei929,0 ,0 ,0 ,74 ,0 ,185 ,202 
2482,WeiShang6699,0 ,0 ,0 ,0 ,0 ,0 ,874 
2483,Weieri,0 ,0 ,0 ,0 ,0 ,763 ,627 
2484,Weirdowxf,0 ,0 ,0 ,88 ,5810 ,1290 ,1104 
2485,Wenjan,3 ,2 ,2 ,363 ,4163 ,1984 ,1788 
2486,WerberVonFett,3 ,2 ,0 ,193 ,0 ,745 ,581 
2487,When_Headsome,0 ,0 ,1 ,41 ,0 ,242 ,191 
2488,Whgbig,5 ,4 ,1 ,454 ,2571 ,2300 ,1466 
2489,Whiteimperman,0 ,0 ,0 ,0 ,0 ,605 ,398 
2490,WhitelnQQccc,1 ,1 ,2 ,330 ,4283 ,2269 ,1948 
2491,WhiteyMinority,2 ,0 ,0 ,156 ,1371 ,2536 ,1067 
2492,WhoElse999,0 ,0 ,0 ,19 ,1301 ,2662 ,1728 
2493,WholeHeartedzz,0 ,0 ,0 ,173 ,0 ,676 ,261 
2494,WickedMojo94,1 ,1 ,1 ,108 ,5984 ,1199 ,1022 
2495,Wildhoughts,1 ,1 ,0 ,145 ,2607 ,5603 ,1802 
2496,William667,0 ,0 ,0 ,0 ,0 ,0 ,163 
2497,Windy_GLC260,1 ,1 ,1 ,142 ,4589 ,1779 ,1294 
2498,Winnie_z,2 ,2 ,1 ,363 ,7469 ,2381 ,1595 
2499,WjTibet5100,2 ,2 ,2 ,274 ,838 ,1807 ,1030 
2500,Wkkgg,0 ,0 ,0 ,72 ,705 ,5703 ,1556 
2501,Wlison1,0 ,0 ,0 ,6 ,3001 ,2908 ,1756 
2502,WoShiLaoBai666,0 ,1 ,0 ,185 ,0 ,361 ,262 
2503,Woergouzi,2 ,2 ,0 ,286 ,0 ,563 ,453 
2504,Wokk1,5 ,2 ,0 ,538 ,4289 ,2572 ,1647 
2505,Wol-fHao,0 ,0 ,0 ,0 ,0 ,23 ,131 
2506,Wpdada,0 ,0 ,0 ,15 ,0 ,2108 ,659 
2507,Wqcn01,0 ,0 ,0 ,40 ,0 ,9 ,92 
2508,WuDif,1 ,1 ,0 ,150 ,0 ,234 ,265 
2509,Wudi_JunZai,0 ,1 ,1 ,170 ,0 ,205 ,197 
2510,Wulifoye,0 ,0 ,0 ,26 ,2584 ,2420 ,1567 
2511,Wuwukai500wan,0 ,0 ,1 ,29 ,0 ,1058 ,543 
2512,WxNelson,1 ,1 ,0 ,265 ,0 ,766 ,607 
2513,X-Yuan,1 ,1 ,2 ,280 ,0 ,674 ,546 
2514,X202312,1 ,1 ,1 ,166 ,1897 ,2191 ,1022 
2515,XAVGaming85,0 ,0 ,1 ,54 ,0 ,152 ,259 
2516,XC-CCCCC,1 ,0 ,0 ,140 ,0 ,355 ,385 
2517,XGG_FGG,0 ,0 ,0 ,80 ,0 ,461 ,254 
2518,XHHfirst,0 ,0 ,0 ,0 ,0 ,16 ,92 
2519,XIANGXAING996,0 ,0 ,0 ,0 ,0 ,1740 ,762 
2520,XIAOGEILI,0 ,0 ,0 ,0 ,0 ,128 ,139 
2521,XIFA801,0 ,0 ,0 ,72 ,1756 ,2018 ,1418 
2522,XIXI-007,0 ,0 ,0 ,0 ,2381 ,575 ,291 
2523,XIXIloveyou,0 ,0 ,0 ,0 ,0 ,0 ,296 
2524,XIYEvs,0 ,0 ,0 ,0 ,0 ,361 ,557 
2525,XJ-ABLAT,0 ,0 ,0 ,0 ,0 ,271 ,430 
2526,XJ-yanggangzi,0 ,0 ,0 ,176 ,0 ,1731 ,668 
2527,XJ_zddnr,0 ,1 ,0 ,159 ,0 ,31 ,128 
2528,XLiferX,1 ,0 ,0 ,68 ,0 ,43 ,118 
2529,XQ-XR1314Miss,1 ,0 ,0 ,123 ,2098 ,1920 ,1395 
2530,XSPurple,0 ,0 ,0 ,0 ,677 ,187 ,175 
2531,XW-KK,1 ,2 ,0 ,299 ,0 ,438 ,742 
2532,XWshiniba,3 ,3 ,2 ,471 ,1608 ,2721 ,1603 
2533,XXLLXL,0 ,1 ,0 ,51 ,0 ,2909 ,1181 
2534,XXS990804,1 ,0 ,0 ,99 ,8287 ,2457 ,1971 
2535,XXXSWDADA,0 ,0 ,0 ,25 ,0 ,333 ,250 
2536,XXXToan,0 ,0 ,0 ,61 ,0 ,194 ,279 
2537,XZJzz250,0 ,0 ,0 ,0 ,0 ,1989 ,716 
2538,XZLPHARO,0 ,0 ,0 ,10 ,566 ,843 ,854 
2539,XZLWJH,0 ,0 ,0 ,109 ,7734 ,954 ,1134 
2540,XZNRealCoOl,3 ,2 ,0 ,286 ,5636 ,1309 ,1080 
2541,X_Gaming_Alpha_X,1 ,1 ,0 ,88 ,92 ,1765 ,779 
2542,XaoXu_No1,1 ,1 ,0 ,189 ,0 ,644 ,770 
2543,Xbbweiwu,0 ,0 ,0 ,0 ,5191 ,1250 ,841 
2544,XchengL,1 ,1 ,0 ,196 ,0 ,271 ,177 
2545,Xhx0452666,1 ,1 ,0 ,101 ,4363 ,2563 ,1227 
2546,XiadongdonG1,2 ,1 ,1 ,247 ,3140 ,1394 ,1096 
2547,XianReBao,0 ,2 ,1 ,77 ,0 ,618 ,644 
2548,Xiangming1112,1 ,0 ,0 ,101 ,152 ,3899 ,1256 
2549,XiaoBai8965,0 ,0 ,0 ,0 ,0 ,500 ,1156 
2550,XiaoDingXiang_,3 ,1 ,0 ,150 ,0 ,2917 ,930 
2551,XiaoGangV,0 ,0 ,0 ,0 ,5 ,2438 ,322 
2552,XiaoHuawawawa,1 ,0 ,0 ,100 ,0 ,339 ,297 
2553,XiaoLaoJiu_,2 ,4 ,1 ,366 ,7818 ,2638 ,1781 
2554,XiaoMp,1 ,1 ,0 ,170 ,0 ,459 ,490 
2555,XiaoNianGao1,0 ,0 ,0 ,69 ,0 ,535 ,373 
2556,XiaoPingchiji,0 ,0 ,0 ,54 ,0 ,38 ,141 
2557,XiaoRui_Jia,0 ,0 ,0 ,0 ,0 ,48 ,137 
2558,XiaoTian1110,0 ,0 ,0 ,0 ,959 ,821 ,562 
2559,XiaoZe_QAQ,0 ,0 ,0 ,97 ,0 ,284 ,176 
2560,XiaoZhongMa,1 ,1 ,0 ,100 ,0 ,23 ,113 
2561,XiaoZuo6,0 ,0 ,0 ,23 ,0 ,514 ,336 
2562,Xiaobawang120,0 ,1 ,0 ,96 ,0 ,36 ,153 
2563,Xiaolaodi17,0 ,2 ,0 ,219 ,0 ,1165 ,778 
2564,XinPeng1997,0 ,1 ,0 ,99 ,0 ,483 ,302 
2565,XinSD,0 ,0 ,1 ,99 ,2 ,3321 ,637 
2566,Xin_gq,0 ,1 ,0 ,92 ,2583 ,1176 ,1085 
2567,Xinggking,4 ,0 ,0 ,432 ,0 ,3607 ,1806 
2568,XjTv-Elam,3 ,2 ,0 ,262 ,1438 ,2594 ,1562 
2569,XsuperXmanX,0 ,0 ,0 ,0 ,0 ,151 ,334 
2570,XsyLove,0 ,0 ,0 ,40 ,0 ,3434 ,1276 
2571,XuChuanShuai,2 ,0 ,0 ,200 ,0 ,1255 ,647 
2572,XueLeixiansheng,1 ,0 ,0 ,100 ,6260 ,3462 ,1631 
2573,Xueyiyang,2 ,1 ,0 ,202 ,0 ,496 ,336 
2574,Xw-M4A1,0 ,0 ,0 ,26 ,0 ,714 ,762 
2575,XxDiegoxX_,1 ,1 ,0 ,180 ,0 ,4053 ,1569 
2576,XxTehSloth,0 ,0 ,0 ,0 ,0 ,89 ,121 
2577,Y-wei-,2 ,1 ,2 ,158 ,801 ,3174 ,1335 
2578,Y-zaodong,0 ,0 ,0 ,37 ,0 ,198 ,173 
2579,Y664231960,0 ,0 ,0 ,5 ,3485 ,3442 ,1675 
2580,YABANG911,0 ,0 ,0 ,0 ,0 ,126 ,126 
2581,YANAXY,1 ,0 ,1 ,186 ,4728 ,2076 ,1646 
2582,YANG880308,1 ,0 ,0 ,69 ,6348 ,1464 ,1519 
2583,YANGSH1,1 ,1 ,0 ,160 ,0 ,91 ,148 
2584,YCLH,0 ,0 ,0 ,0 ,0 ,157 ,154 
2585,YCxxLV,0 ,0 ,0 ,0 ,5476 ,2883 ,1537 
2586,YDD845120,1 ,0 ,0 ,41 ,0 ,463 ,421 
2587,YEWjj18cm,0 ,0 ,1 ,39 ,0 ,455 ,293 
2588,YFHPYHU,1 ,1 ,1 ,165 ,2231 ,3281 ,1582 
2589,YIHUANLuodi98k,2 ,0 ,0 ,209 ,637 ,2645 ,1375 
2590,YINHONG-,1 ,1 ,0 ,252 ,1702 ,528 ,486 
2591,YISAOYI,0 ,0 ,1 ,5 ,2833 ,1617 ,887 
2592,YJ85858,5 ,2 ,3 ,465 ,668 ,3515 ,1843 
2593,YJJ_LLLZZZ,0 ,0 ,0 ,90 ,4690 ,1174 ,1032 
2594,YJpp,2 ,0 ,0 ,285 ,3111 ,3065 ,1466 
2595,YONG-TNT,2 ,2 ,1 ,121 ,455 ,1357 ,924 
2596,YOUKNOWMYDREAM,0 ,0 ,0 ,0 ,0 ,1 ,98 
2597,YQHP_Mengdi,1 ,1 ,0 ,2 ,0 ,1863 ,998 
2598,YT-B500,0 ,0 ,0 ,40 ,0 ,382 ,239 
2599,YTG517,0 ,0 ,0 ,82 ,0 ,107 ,164 
2600,YUE-LONG,9 ,3 ,3 ,911 ,1568 ,2932 ,1881 
2601,YUN96,0 ,0 ,0 ,7 ,1983 ,26 ,182 
2602,YUXIAOBAO_0,2 ,3 ,0 ,300 ,0 ,304 ,362 
2603,YWWWWY,2 ,1 ,0 ,109 ,12 ,1724 ,927 
2604,YY-4864TIANyou,0 ,0 ,0 ,3 ,5973 ,1734 ,1133 
2605,YY-baobao,3 ,2 ,0 ,299 ,4789 ,2128 ,1760 
2606,YY169211,3 ,2 ,0 ,277 ,2599 ,2034 ,1464 
2607,YY2464,4 ,2 ,6 ,425 ,3547 ,3475 ,1989 
2608,YYL37,0 ,0 ,0 ,0 ,5183 ,3456 ,1537 
2609,YYYYY_xiaoma,3 ,3 ,0 ,272 ,0 ,1324 ,975 
2610,YYYYYxiaoyu,2 ,1 ,0 ,335 ,0 ,1276 ,974 
2611,YYkejiangyou66,0 ,0 ,0 ,57 ,0 ,33 ,91 
2612,YZ91,3 ,0 ,0 ,311 ,4507 ,1878 ,1762 
2613,YZN-M4,0 ,0 ,0 ,0 ,0 ,60 ,107 
2614,YZX666888,0 ,0 ,0 ,54 ,0 ,120 ,114 
2615,YZY0222,0 ,0 ,0 ,0 ,0 ,139 ,111 
2616,YaHTo1,0 ,0 ,0 ,73 ,0 ,1073 ,763 
2617,Ya_sheng_CHN,1 ,1 ,0 ,79 ,1112 ,1831 ,702 
2618,Yaio6-6,0 ,1 ,0 ,89 ,0 ,888 ,473 
2619,Yam-Wei,1 ,0 ,0 ,20 ,0 ,96 ,142 
2620,Yan-nnnnnnnn,0 ,0 ,0 ,85 ,0 ,207 ,305 
2621,Yan0008,0 ,0 ,0 ,114 ,1660 ,1347 ,618 
2622,YanXinLong007,0 ,0 ,0 ,0 ,0 ,3132 ,1143 
2623,YangX1aoLong,0 ,0 ,0 ,0 ,0 ,56 ,131 
2624,YangXiong625,2 ,2 ,1 ,142 ,0 ,4452 ,1812 
2625,Yangminghan0,0 ,0 ,0 ,0 ,0 ,280 ,174 
2626,Yanlh001,0 ,0 ,0 ,0 ,0 ,25 ,95 
2627,Yanyan565,0 ,0 ,0 ,0 ,0 ,70 ,124 
2628,Yasu0h,0 ,0 ,0 ,51 ,2816 ,1757 ,1425 
2629,Ycv587,2 ,1 ,1 ,207 ,0 ,1616 ,691 
2630,Ydsiszhangleida,0 ,0 ,0 ,21 ,2402 ,899 ,621 
2631,YellOwStare,1 ,0 ,0 ,166 ,0 ,158 ,131 
2632,Yellow_ojbk,1 ,1 ,0 ,143 ,0 ,84 ,186 
2633,Yellowfather1,0 ,0 ,1 ,0 ,2462 ,4663 ,1479 
2634,Yes22,2 ,2 ,3 ,254 ,228 ,5454 ,1719 
2635,Yespis,0 ,0 ,0 ,0 ,0 ,783 ,400 
2636,YiiikU,1 ,0 ,0 ,187 ,0 ,608 ,674 
2637,Yiku_ma,1 ,1 ,0 ,144 ,3543 ,1499 ,1342 
2638,YinWangQF,0 ,0 ,0 ,0 ,0 ,339 ,182 
2639,Ying-GMQ,2 ,1 ,0 ,209 ,0 ,402 ,526 
2640,Yingcheng88,5 ,3 ,0 ,483 ,1149 ,3489 ,1811 
2641,YixingKiller,1 ,1 ,1 ,150 ,0 ,460 ,310 
2642,Ymmmmmmmmm_,0 ,0 ,0 ,0 ,0 ,257 ,191 
2643,YoKomimi,0 ,0 ,0 ,37 ,0 ,606 ,302 
2644,You-FatherNO1,0 ,0 ,0 ,146 ,3879 ,1656 ,1786 
2645,You-op,1 ,1 ,1 ,198 ,1905 ,1765 ,1475 
